Date_ms;response_time_ms;rtd_no
11.404;8.277;1
11.637;6.134;1
11.722;8.588;1
11.945;6.446;1
12.209;9.068;1
12.325;4.294;1
12.439;4.398;1
12.537;4.493;1
12.621;1.992;1
12.702;2.06;1
13.648;1.632;1
13.762;1.741;1
16.689;1.451;1
16.787;1.507;1
16.886;1.6;1
19.291;1.163;1
19.423;1.292;1
19.514;1.38;1
21.97;1.195;1
22.219;1.44;1
22.971;0.943;1
23.063;1.033;1
26.052;1.681;1
26.233;1.859;1
27.049;1.021;1
27.373;1.34;1
30.192;1.478;1
30.284;1.565;1
31.504;1.463;1
31.589;1.545;1
34.408;1.466;1
34.487;1.54;1
35.362;1.103;1
35.455;1.191;1
38.424;1.652;1
38.509;1.732;1
39.778;1.485;1
39.866;1.569;1
42.892;1.695;1
43.315;2.113;1
43.419;2.213;1
44.493;1.327;1
44.598;1.428;1
47.798;1.864;1
47.952;2.013;1
48.764;1.543;1
48.873;1.636;1
51.831;1.662;1
52.32;2.147;1
52.469;2.292;1
53.27;1.168;1
53.406;1.296;1
56.208;1.327;1
56.462;1.573;1
57.572;1.389;1
57.713;1.525;1
60.81;1.69;1
60.951;1.824;1
61.088;1.944;1
64.382;1.966;1
64.533;2.113;1
64.696;2.272;1
65.242;1.063;1
65.377;1.194;1
68.632;1.741;1
68.775;1.867;1
69.471;1.34;1
69.628;1.49;1
72.386;1.371;1
72.626;1.604;1
72.766;1.727;1
75.603;1.508;1
75.743;1.644;1
75.88;1.777;1
78.9;1.707;1
79.232;2.034;1
79.429;2.228;1
80.263;1.241;1
80.403;1.375;1
83.702;1.863;1
83.846;1.99;1
84.498;1.376;1
84.638;1.512;1
87.304;1.253;1
87.699;1.631;1
87.859;1.783;1
90.684;1.535;1
91.312;2.159;1
91.473;2.316;1
92.215;1.188;1
92.385;1.353;1
95.155;1.38;1
95.451;1.669;1
96.295;1.163;1
96.453;1.317;1
99.222;1.362;1
99.442;1.574;1
100.482;1.456;1
100.625;1.593;1
103.42;1.356;1
103.567;1.496;1
103.704;1.615;1
106.401;1.361;1
106.563;1.518;1
106.702;1.653;1
109.859;1.856;1
111.278;1.924;1
111.545;2.183;1
112.832;1.629;1
112.974;1.764;1
114.52;1.339;1
114.663;1.475;1
117.243;1.225;1
117.399;1.373;1
117.57;1.538;1
121.854;1.804;1
122.008;1.953;1
122.342;2.284;1
122.499;2.429;1
123.075;0.984;1
