Date_ms;response_time_ms;rtd_no
22.301;10.648;1
25.048;2.77;1
35.976;3.517;1
44.695;3.653;1
55.825;3.572;1
66.581;3.492;1
75.183;3.565;1
86.155;3.503;1
94.661;3.474;1
105.636;3.522;1
116.71;3.686;1
125.222;3.561;1
136.188;3.553;1
144.639;3.618;1
155.58;3.666;1
166.649;3.653;1
175.084;3.474;1
186.32;3.678;1
196.35;3.635;1
206.327;3.689;1
216.349;3.626;1
226.112;3.556;1
234.67;3.525;1
244.636;3.62;1
255.907;3.703;1
266.001;3.75;1
274.739;3.653;1
284.567;3.508;1
295.722;3.53;1
305.576;3.524;1
316.897;3.719;1
326.877;3.683;1
336.84;3.653;1
346.721;3.55;1
356.687;3.602;1
364.829;3.465;1
376.514;3.578;1
385.916;3.51;1
395.532;3.556;1
405.097;3.554;1
414.752;3.657;1
425.476;3.548;1
434.935;3.593;1
444.465;3.433;1
456.056;3.345;1
465.323;3.458;1
475.892;3.45;1
485.195;3.466;1
494.667;3.578;1
505.295;3.544;1
516.019;3.582;1
526.521;3.559;1
535.874;3.522;1
545.05;3.389;1
555.572;3.496;1
564.999;3.488;1
575.665;3.584;1
586.095;3.487;1
596.444;3.376;1
604.414;3.272;1
615;3.543;1
625.392;3.423;1
635.831;3.416;1
645.137;3.405;1
654.461;3.413;1
664.991;3.483;1
675.609;3.492;1
686.544;3.593;1
695.009;3.517;1
704.795;3.6;1
715.74;3.569;1
726.55;3.48;1
734.778;3.33;1
745.46;3.396;1
755.109;3.508;1
764.588;3.459;1
775.53;3.51;1
785.035;3.479;1
794.469;3.397;1
806.339;3.452;1
814.616;3.424;1
825.43;3.525;1
836.459;3.538;1
846.136;3.431;1
854.604;3.447;1
865.572;3.558;1
876.445;3.504;1
886.164;3.594;1
894.644;3.421;1
905.76;3.529;1
915.538;3.484;1
926.873;3.859;1
936.605;3.45;1
945.184;3.569;1
956.418;3.712;1
966.401;3.72;1
976.434;3.729;1
984.571;3.497;1
996.17;3.375;1
1005.38;3.381;1
1015.76;3.344;1
1025.4;3.444;1
1036.52;3.497;1
1045.02;3.467;1
1056.12;3.564;1
1065.46;3.413;1
1075.06;3.486;1
1086.13;3.583;1
1094.78;3.582;1
1104.62;3.559;1
1115.78;3.674;1
1125.59;3.535;1
1136.5;3.558;1
1145;3.472;1
1155.96;3.42;1
1165.69;3.458;1
1176.84;3.74;1
1186.71;3.642;1
1196.55;3.55;1
1204.98;3.401;1
1216.09;3.569;1
1225.01;3.89;1
1235.7;3.157;1
1246.11;3.074;1
1255.18;3.047;1
1264.41;3.342;1
1276.41;3.547;1
1286.02;3.6;1
1295.86;3.732;1
1305.49;3.436;1
1315.55;3.813;1
1326.6;3.651;1
1335.12;3.568;1
1346.21;3.591;1
1356.11;3.627;1
1364.72;3.596;1
1374.5;3.483;1
1385.44;3.553;1
1395.05;3.436;1
1404.59;3.418;1
1415.47;3.51;1
1425.13;3.541;1
1435.95;3.45;1
1445.68;3.468;1
1456.42;3.471;1
1466.01;3.53;1
1475.57;3.541;1
1485.06;3.434;1
1494.58;3.448;1
1506.44;3.431;1
1515.95;3.482;1
1525.4;3.481;1
1534.88;3.437;1
1546.51;3.354;1
1556.07;3.53;1
1565.52;3.452;1
1574.94;3.378;1
1585.64;3.532;1
1596.25;3.408;1
1604.55;3.468;1
1616.29;3.372;1
1624.55;3.451;1
1635.22;3.366;1
1645.87;3.392;1
1655.49;3.563;1
1664.94;3.432;1
1675.7;3.513;1
1686.42;3.484;1
1695.87;3.332;1
1705.6;3.703;1
1716.55;3.751;1
1726.13;3.57;1
1734.53;3.492;1
1746.58;3.652;1
1755.1;3.64;1
1764.86;3.723;1
1775.82;3.679;1
1785.47;3.621;1
1795.15;3.542;1
1804.65;3.464;1
1815.59;3.648;1
1826.5;3.672;1
1835.09;3.633;1
1844.59;3.478;1
1855.24;3.429;1
1866;3.508;1
1875.62;3.511;1
1886.81;3.789;1
1896.58;3.522;1
1905.14;3.583;1
1916.17;3.696;1
1924.58;3.413;1
1935.53;3.533;1
1946.5;3.497;1
1954.98;3.501;1
1964.8;3.656;1
1975.63;3.579;1
1986.52;3.551;1
1995.08;3.596;1
2006.42;3.724;1
2014.68;3.527;1
2025.72;3.529;1
2036.64;3.572;1
2044.99;3.36;1
2056.16;3.605;1
2065.69;3.518;1
2076.71;3.537;1
2086.49;3.537;1
2095.07;3.535;1
2106.2;3.536;1
2114.84;3.582;1
2124.6;3.581;1
2135.54;3.54;1
2146.56;3.521;1
2154.92;3.455;1
2164.61;3.513;1
2175.56;3.487;1
2186.57;3.652;1
2195.21;3.573;1
2206.08;3.492;1
2215.6;3.423;1
2226.32;3.416;1
2235.83;3.402;1
2245.37;3.401;1
2255.06;3.461;1
2266.6;3.912;1
2274.75;3.288;1
2285.51;3.474;1
2296.35;3.416;1
2305.8;3.364;1
2315.36;3.435;1
2324.68;3.257;1
2335.51;3.491;1
2346.28;3.403;1
2360.45;9.273;1
2365.14;3.424;1
2374.41;3.232;1
2386.56;3.562;1
2394.96;3.505;1
2405.68;3.512;1
2416.35;3.448;1
2425.94;3.52;1
2435.55;3.531;1
2445.09;3.484;1
2454.43;3.254;1
2466.42;3.465;1
2476.05;3.51;1
2485.71;3.583;1
2496.43;3.488;1
2506.03;3.577;1
2515.72;3.644;1
2526.56;3.57;1
2534.96;3.47;1
2545.88;3.708;1
2555.53;3.622;1
2565.07;3.517;1
2574.52;3.403;1
2586.62;3.717;1
2594.91;3.422;1
2605.67;3.536;1
2616.36;3.452;1
2624.72;3.522;1
2635.52;3.49;1
2644.95;3.382;1
2654.59;3.535;1
2665.36;3.565;1
2676.05;3.435;1
2685.5;3.427;1
2694.98;3.398;1
2704.59;3.532;1
2715.31;3.465;1
2725.97;3.451;1
2735.56;3.467;1
2745.05;3.501;1
2754.71;3.51;1
2765.58;3.661;1
2776.34;3.51;1
2784.74;3.563;1
2795.61;3.591;1
2806.29;3.474;1
2816.3;3.844;1
2824.68;3.489;1
2836.7;3.581;1
2845.02;3.441;1
2854.81;3.631;1
2865.55;3.52;1
2876.57;3.606;1
2885.17;3.612;1
2895.07;3.563;1
2906.2;3.64;1
2916.34;3.775;1
2926.41;3.737;1
2936.06;3.532;1
2944.51;3.48;1
2955.79;3.818;1
2965.68;3.763;1
2976.45;3.463;1
2986.04;3.532;1
2995.67;3.528;1
3006.57;3.445;1
3016.42;3.306;1
3026.14;3.494;1
3034.59;3.512;1
3045.87;3.694;1
3055.65;3.467;1
3065.78;3.689;1
3074.34;3.328;1
3086.55;3.389;1
3094.86;3.385;1
3105.41;3.282;1
3114.88;3.307;1
3125.41;3.28;1
3135.82;3.264;1
3145.25;3.341;1
3155.83;3.265;1
3165.42;3.513;1
3176.01;3.413;1
3185.53;3.442;1
3196.18;3.355;1
3204.4;3.35;1
3216.35;3.425;1
3225.87;3.433;1
3235.51;3.53;1
3244.72;3.338;1
3256.56;3.523;1
3266.08;3.477;1
3276.07;3.694;1
3284.56;3.519;1
3295.41;3.464;1
3305.12;3.48;1
3316;3.513;1
3325.97;3.731;1
3335.72;3.477;1
3345.43;3.474;1
3355.28;3.68;1
3366.18;3.57;1
3374.55;3.394;1
3385.56;3.557;1
3396.43;3.495;1
3406.15;3.553;1
3414.8;3.579;1
3425.78;3.537;1
3435.57;3.51;1
3445.04;3.431;1
3454.56;3.368;1
3465.56;3.649;1
3476.41;3.507;1
3485.91;3.396;1
3495.57;3.586;1
3505.29;3.685;1
3516.26;3.674;1
3524.89;3.721;1
3535.64;3.479;1
3546.35;3.524;1
3554.75;3.576;1
3565.54;3.516;1
3575.1;3.512;1
3584.67;3.577;1
3595.49;3.477;1
3605.14;3.624;1
3614.72;3.527;1
3625.51;3.498;1
3635.12;3.428;1
3644.64;3.513;1
3655.36;3.49;1
3666.1;3.527;1
3675.56;3.465;1
3685.05;3.474;1
3694.7;3.511;1
3705.43;3.512;1
3715.06;3.502;1
3724.49;3.417;1
3736.26;3.367;1
3744.54;3.442;1
3756.44;3.483;1
3766.12;3.697;1
3775.55;3.375;1
3785.11;3.46;1
3794.56;3.378;1
3806.43;3.461;1
3815.85;3.379;1
3825.26;3.375;1
3835.84;3.346;1
3845.27;3.376;1
3855.95;3.421;1
3865.41;3.462;1
3874.8;3.329;1
3885.55;3.449;1
3896.25;3.395;1
3904.38;3.257;1
3916.29;3.323;1
3924.5;3.295;1
3936.37;3.327;1
3945.81;3.311;1
3955.14;3.281;1
3964.43;3.285;1
3976.15;3.196;1
3985.42;3.259;1
3995.11;3.605;1
4006.07;3.611;1
4015.48;3.395;1
4025.23;3.555;1
4035.55;3.319;1
4044.74;3.389;1
4056.54;3.538;1
4065.5;3.394;1
4074.66;3.356;1
4084.85;3.274;1
4096.44;3.337;1
4104.97;3.415;1
4115.23;3.379;1
4125.46;3.37;1
4135.78;3.34;1
4144.79;3.358;1
4156.25;3.425;1
4166.54;3.417;1
4174.42;3.317;1
4185.78;3.296;1
4194.86;3.337;1
4206.18;3.265;1
4216.58;3.488;1
4224.39;3.317;1
4235.88;3.377;1
4244.83;3.32;1
4256.34;3.465;1
4266.86;3.683;1
4276.11;3.474;1
4285.39;3.268;1
4295.32;3.3;1
4305.47;3.335;1
4314.52;3.349;1
4325.78;3.244;1
4334.87;3.366;1
4346.39;3.373;1
4355.49;3.42;1
4364.61;3.426;1
4374.92;3.432;1
4386.36;3.409;1
4396.36;3.229;1
4405.13;3.208;1
4415.23;3.312;1
4425.14;3.282;1
4435.2;3.257;1
4446.2;3.336;1
4456.3;3.357;1
4465.19;3.121;1
4476.56;3.379;1
4485.54;3.288;1
4495.66;3.263;1
4505.43;3.242;1
4514.14;3.11;1
4525.53;3.346;1
4534.44;3.282;1
4545.64;3.188;1
4555.71;3.267;1
4565.63;3.167;1
4575.71;3.274;1
4585.78;3.297;1
4594.86;3.305;1
4606.23;3.314;1
4616.33;3.309;1
4625.16;3.317;1
4635.19;3.216;1
4644.39;3.341;1
4655.87;3.279;1
4665.48;3.449;1
4675.92;3.327;1
4684.94;3.383;1
4696.55;3.334;1
4705.57;3.428;1
4715.8;3.365;1
4725.96;3.415;1
4736.3;3.467;1
4746.12;3.335;1
4755.17;3.378;1
4765.28;3.216;1
4776.48;3.254;1
4785.16;3.226;1
4795.17;3.23;1
4804.95;3.132;1
4814.91;3.17;1
4826.23;3.279;1
4834.71;3.159;1
4844.69;3.21;1
4856.14;3.305;1
4864.96;3.305;1
4876.07;3.174;1
4886.1;3.326;1
4895.98;3.139;1
4904.54;3.128;1
4915.74;3.243;1
4924.44;3.289;1
4935.71;3.308;1
4945.61;3.187;1
4954.45;3.364;1
4965.94;3.383;1
4974.52;3.122;1
4984.3;3.151;1
4995.26;3.124;1
5006.41;3.216;1
5016.15;4.121;1
5025.71;3.13;1
5034.43;3.273;1
5046.12;3.422;1
5055.16;3.296;1
5065.22;3.245;1
5075.38;3.378;1
5085.53;3.418;1
5095.73;3.204;1
5105.98;3.394;1
5115.34;3.456;1
5125.36;3.232;1
5135.36;3.273;1
5145.16;3.062;1
5156.36;3.288;1
5165.09;3.333;1
5176.44;3.435;1
5185.44;3.342;1
5194.41;3.313;1
5205.78;3.289;1
5214.67;3.216;1
5224.81;3.346;1
5236.47;3.459;1
5245.41;3.309;1
5254.56;3.252;1
5266.1;3.487;1
5275.61;3.491;1
5285.94;3.325;1
5294.68;3.141;1
5305.27;3.203;1
